FY,SIC,EMPLOYEES,PRODUCTS,PRODHOURS,E2_plant_cost,E2_plant_usage,E2 in joule,kWh,KW,MW,Category
2022.0,3087.0,120.0,Molded urethane foam for automotive NVH & sealing applications,8760.0,30379.0,4992.0,5270000000000.0,1463010.782,167.0103633,0.167010363,Vehicle Manufacturing Oven
2014.0,3714.0,290.0,HVAC for automotive,6664.0,26827.0,4935.0,5210000000000.0,1446305.731,217.0326728,0.217032673,Vehicle Manufacturing Oven
1983.0,3321.0,30.0,IRON CASTINGS,1976.0,25507.0,4824.0,5090000000000.0,1413774.843,715.4730984,0.715473098,Vehicle Manufacturing Oven
2019.0,4952.0,15.0,Wastewater Treatment,8760.0,30276.0,4684.0,4940000000000.0,1372744.893,156.706038,0.156706038,Chemicals Dryer
2019.0,4952.0,15.0,Wastewater Treatment,8760.0,30276.0,4684.0,4940000000000.0,1372744.893,156.706038,0.156706038,Chemicals Dryer
2019.0,4952.0,15.0,Wastewater Treatment,8760.0,30276.0,4684.0,4940000000000.0,1372744.893,156.706038,0.156706038,Chemicals Dryer
2007.0,3991.0,83.0,Brushroll Products,4000.0,61443.0,4659.0,4920000000000.0,1365418.116,341.354529,0.341354529,Chemicals Dryer
1984.0,3564.0,121.0,INDUSTRIAL FANS,2000.0,26213.0,4604.0,4860000000000.0,1349299.207,674.6496035,0.674649604,Vehicle Manufacturing Oven
1984.0,3564.0,121.0,INDUSTRIAL FANS,2000.0,26213.0,4604.0,4860000000000.0,1349299.207,674.6496035,0.674649604,Vehicle Manufacturing Oven
1984.0,3564.0,121.0,INDUSTRIAL FANS,2000.0,26213.0,4604.0,4860000000000.0,1349299.207,674.6496035,0.674649604,Vehicle Manufacturing Oven
1983.0,3399.0,110.0,POWDERED METAL PARTS,6200.0,20875.0,4549.0,4800000000000.0,1333180.298,215.0290804,0.21502908,Chemicals Dryer
1991.0,3561.0,160.0,CENTRIFUGAL PUMPS,6000.0,18837.0,4462.0,4710000000000.0,1307683.115,217.9471859,0.217947186,Vehicle Manufacturing Oven
1991.0,3561.0,160.0,CENTRIFUGAL PUMPS,6000.0,18837.0,4462.0,4710000000000.0,1307683.115,217.9471859,0.217947186,Vehicle Manufacturing Oven
1992.0,3317.0,65.0,FLEX. METALLIC CONDUIT,4000.0,21028.0,4404.0,4650000000000.0,1290684.993,322.6712483,0.322671248,Chemicals Dryer
2000.0,3089.0,65.0,compression molded polymer consumer products,7200.0,21037.0,4370.0,4610000000000.0,1280720.577,177.8778579,0.177877858,Chemicals Dryer
1982.0,3679.0,340.0,SOLENOIDS & SWITCHES,,14635.0,4357.0,4600000000000.0,1276910.653,#DIV/0!,#DIV/0!,Vehicle Manufacturing Oven
1997.0,3443.0,43.0,Graphite heat exchangers,2000.0,29063.0,4255.0,4490000000000.0,1247017.404,623.5087018,0.623508702,Vehicle Manufacturing Oven
2021.0,2082.0,300.0,Beer,6000.0,25719.0,4212.0,4440000000000.0,1234415.348,205.7358913,0.205735891,F&D Boiler
2002.0,3089.0,100.0,Plastic Pellets,6120.0,42393.0,4183.0,4410000000000.0,1225916.287,200.3131187,0.200313119,Chemicals Dryer
2005.0,3544.0,125.0,nitrogen manifolds and gas springs,7344.0,19403.0,4059.0,4280000000000.0,1189575.474,161.9792312,0.161979231,Chemicals Dryer
2014.0,3089.0,284.0,Blow Molded Plastics,8760.0,31565.0,4002.0,4220000000000.0,1172870.423,133.8893177,0.133889318,Chemicals Dryer
1994.0,3548.0,139.0,flux-cored welding wire,8400.0,19191.0,3943.0,4160000000000.0,1155579.23,137.5689559,0.137568956,Vehicle Manufacturing Oven
1985.0,3544.0,175.0,SPECIAL MACHINES FOR INDUSTRY,6760.0,22252.0,3880.0,4090000000000.0,1137115.752,168.2123894,0.168212389,Chemicals Dryer
1994.0,3089.0,107.0,"thermoplastic seals, pistons",6000.0,18636.0,3860.0,4070000000000.0,1131254.331,188.5423885,0.188542388,Vehicle Manufacturing Oven
2010.0,3312.0,50.0,"Aluminum, stainless and carbon slit coils and sheets",3000.0,44936.0,3856.0,4070000000000.0,1130082.047,376.6940155,0.376694016,Vehicle Manufacturing Oven
2023.0,3728.0,200.0,Aircraft Parts,4250.0,37092.0,3838.0,4050000000000.0,1124806.767,264.6604158,0.264660416,Vehicle Manufacturing Oven
1992.0,3795.0,136.0,CONTROL SYSTEMS,4000.0,14747.0,3827.0,4040000000000.0,1121582.986,280.3957464,0.280395746,Vehicle Manufacturing Oven
2014.0,2891.0,130.0,"Sealants, coatings and adhesives",6500.0,25594.0,3788.0,4000000000000.0,1110153.214,170.7928021,0.170792802,Vehicle Manufacturing Oven
2001.0,3469.0,46.0,Automotive stampings,2000.0,16779.0,3781.0,3990000000000.0,1108101.716,554.0508582,0.554050858,Vehicle Manufacturing Oven
1993.0,2869.0,30.0,metal job shop,6000.0,16369.0,3716.0,3920000000000.0,1089052.097,181.5086828,0.181508683,Chemicals Dryer
2009.0,3674.0,103.0,Sensors and Instruments,3570.0,43326.0,3589.0,3790000000000.0,1051832.071,294.6308322,0.294630832,Vehicle Manufacturing Oven
2016.0,3496.0,70.0,Welded Wire Mesh Concrete Reinforcement,7920.0,26202.0,3530.0,3720000000000.0,1034540.878,130.6238482,0.130623848,Vehicle Manufacturing Oven
1991.0,3053.0,120.0,NON-METALLIC GASKETS,3000.0,15117.0,3490.0,3680000000000.0,1022818.035,340.939345,0.340939345,Vehicle Manufacturing Oven
2012.0,3559.0,60.0,microchannel technology,2000.0,24193.0,3448.0,3640000000000.0,1010509.05,505.254525,0.505254525,Chemicals Dryer
1999.0,3053.0,150.0,"automotive sub-assemblies, exhaust components, gaskets",5000.0,13114.0,3408.0,3600000000000.0,998786.2071,199.7572414,0.199757241,Vehicle Manufacturing Oven
2015.0,3465.0,185.0,Automotive Components,6000.0,32641.0,3369.0,3550000000000.0,987356.4354,164.5594059,0.164559406,Vehicle Manufacturing Oven
1992.0,3272.0,115.0,PRECAST CONCRETE PRODUCT,3000.0,14799.0,3366.0,3550000000000.0,986477.2222,328.8257407,0.328825741,Chemicals Dryer
2004.0,3321.0,28.0,gray and ductile iron castings,2000.0,24851.0,3359.0,3540000000000.0,984425.7247,492.2128624,0.492212862,Vehicle Manufacturing Oven
2014.0,3061.0,68.0,Extruded rubber (window seals),6000.0,27509.0,3274.0,3450000000000.0,959514.6837,159.919114,0.159919114,Vehicle Manufacturing Oven
1998.0,3625.0,225.0,"Enviromental systems, continuous emissions monitoring system",4400.0,19135.0,3271.0,3450000000000.0,958635.4705,217.8716978,0.217871698,Chemicals Dryer
2005.0,3260.0,73.0,Laminated Sheets and Fabricated Products,2210.0,27020.0,3207.0,3380000000000.0,939878.922,425.2845801,0.42528458,Chemicals Dryer
1995.0,3085.0,60.0,plastic drums,6500.0,15654.0,3183.0,3360000000000.0,932845.2164,143.5146487,0.143514649,Vehicle Manufacturing Oven
1999.0,2752.0,31.0,printed metallic and polymeric sheets,5200.0,15492.0,3182.0,3360000000000.0,932552.1453,179.336951,0.179336951,Chemicals Dryer
1988.0,2531.0,95.0,BLACKBOARDS,2080.0,15096.0,3179.0,3350000000000.0,931672.9321,447.9196789,0.447919679,Ceramics Kiln
2009.0,3089.0,150.0,"Automotive plastics, Air Conditioning Systems",6000.0,34181.0,3173.0,3350000000000.0,929914.5057,154.9857509,0.154985751,Vehicle Manufacturing Oven
1989.0,3599.0,55.0,AIRCRAFT CARRIER PARTS,5400.0,12556.0,3160.0,3330000000000.0,926104.5817,171.5008485,0.171500848,Vehicle Manufacturing Oven
1997.0,3599.0,120.0,Large presision machined metal products,8400.0,17917.0,3096.0,3270000000000.0,907348.0333,108.017623,0.108017623,Chemicals Dryer
1999.0,3711.0,31.0,complete truck chassis,2340.0,14364.0,3043.0,3210000000000.0,891815.2665,381.1176353,0.381117635,Vehicle Manufacturing Oven
2008.0,3714.0,365.0,automotive shift towers and control cables,4000.0,34711.0,3015.0,3180000000000.0,883609.2766,220.9023191,0.220902319,Vehicle Manufacturing Oven
2001.0,3069.0,60.0,Ambient & cryogenically ground rubber and plastic,6732.0,27678.0,2905.0,3060000000000.0,851371.4589,126.4663486,0.126466349,Chemicals Dryer
2014.0,2011.0,35.0,meat products,4400.0,14294.0,2869.0,3030000000000.0,840820.9003,191.0956592,0.191095659,F&D Boiler
1993.0,2011.0,92.0,Beef and Pork,3750.0,14521.0,2841.0,3000000000000.0,832614.9104,222.0306428,0.222030643,F&D Boiler
2018.0,3317.0,169.0,Tubing,6000.0,18694.62,2807.0,2960000000000.0,822650.494,137.1084157,0.137108416,Vehicle Manufacturing Oven
2010.0,3433.0,230.0,Gas Burners and Heat Exchangers,5000.0,36120.0,2794.0,2950000000000.0,818840.5701,163.768114,0.163768114,Vehicle Manufacturing Oven
2022.0,3812.0,185.0,Aeronautical Systems and Instrumentation,2800.0,22832.0,2792.0,2950000000000.0,818254.4279,292.2337243,0.292233724,Chemicals Dryer
2023.0,3594.0,113.0,Stators and Pumps,2500.0,31201.0,2790.0,2940000000000.0,817668.2858,327.0673143,0.327067314,Vehicle Manufacturing Oven
1996.0,3829.0,150.0,environmental control equipment,2300.0,13212.0,2773.0,2930000000000.0,812686.0776,353.3417729,0.353341773,Chemicals Dryer
1997.0,3089.0,110.0,Injection molded plastics,7000.0,13389.0,2726.0,2880000000000.0,798911.7373,114.1302482,0.114130248,Chemicals Dryer
2006.0,3499.0,39.0,Metal Fabrication,3168.0,21742.0,2710.0,2860000000000.0,794222.6002,250.7015783,0.250701578,Vehicle Manufacturing Oven
2006.0,3499.0,39.0,Metal Fabrication,3168.0,21742.0,2710.0,2860000000000.0,794222.6002,250.7015783,0.250701578,Vehicle Manufacturing Oven
2006.0,3499.0,39.0,Metal Fabrication,3168.0,21742.0,2710.0,2860000000000.0,794222.6002,250.7015783,0.250701578,Vehicle Manufacturing Oven
2023.0,3714.0,50.0,Vehicle Engines,2000.0,18917.0,2709.0,2860000000000.0,793929.5291,396.9647645,0.396964765,Vehicle Manufacturing Oven
2016.0,3316.0,60.0,Flat Rolled Slit Coil,2610.0,22213.0,2679.0,2830000000000.0,785137.397,300.8189261,0.300818926,Chemicals Dryer
2002.0,3714.0,425.0,Robotic welded parts,6000.0,24200.0,2649.0,2790000000000.0,776345.2649,129.3908775,0.129390877,Vehicle Manufacturing Oven
1993.0,3429.0,320.0,"weatherstripping, moldings, weatherseals",6000.0,10630.0,2628.0,2770000000000.0,770190.7724,128.3651287,0.128365129,Vehicle Manufacturing Oven
1997.0,3443.0,42.0,"Lubricants Oils, Calcium Oxide",4000.0,12801.0,2616.0,2760000000000.0,766673.9196,191.6684799,0.19166848,Chemicals Dryer
1997.0,3443.0,42.0,"Lubricants Oils, Calcium Oxide",4000.0,12801.0,2616.0,2760000000000.0,766673.9196,191.6684799,0.19166848,Chemicals Dryer
2010.0,3499.0,98.0,X-Ray targets ,7200.0,32408.0,2599.0,2740000000000.0,761691.7114,105.7905155,0.105790515,Chemicals Dryer
1988.0,3089.0,100.0,THERMOFORMED PLASTIC PACKAGING,6000.0,12633.0,2575.0,2720000000000.0,754658.0057,125.7763343,0.125776334,Chemicals Dryer
2011.0,3444.0,61.0,Sheet Metal Ducts,2000.0,22873.0,2554.0,2690000000000.0,748503.5132,374.2517566,0.374251757,Vehicle Manufacturing Oven
2005.0,3724.0,350.0,"Aircraft Components - Generators, Converters, Controllers",8568.0,23640.0,2515.0,2650000000000.0,737073.7415,86.02634705,0.086026347,Vehicle Manufacturing Oven
1999.0,3544.0,85.0,machined automotive components and assemblies,4131.0,12159.0,2514.0,2650000000000.0,736780.6704,178.3540718,0.178354072,Vehicle Manufacturing Oven
2011.0,2273.0,275.0,Automotive Textile Acoustical Systems,6000.0,27102.0,2485.0,2620000000000.0,728281.6094,121.3802682,0.121380268,Vehicle Manufacturing Oven
2019.0,3451.0,23.0,Automotive Fasteners,4000.0,18486.0,2483.0,2620000000000.0,727695.4672,181.9238668,0.181923867,Vehicle Manufacturing Oven
2019.0,3451.0,23.0,Automotive Fasteners,4000.0,18486.0,2483.0,2620000000000.0,727695.4672,181.9238668,0.181923867,Vehicle Manufacturing Oven
1993.0,3334.0,40.0,Casted aluminum fittngs,4800.0,12624.0,2480.0,2620000000000.0,726816.254,151.4200529,0.151420053,Vehicle Manufacturing Oven
1986.0,3441.0,45.0,FABR. STRUCTURAL STEEL,2250.0,15558.0,2450.0,2580000000000.0,718024.1219,319.121832,0.319121832,Vehicle Manufacturing Oven
2022.0,3448.0,60.0,Insulated Metal Panels,4368.0,23976.0,2449.0,2580000000000.0,717731.0509,164.3157168,0.164315717,Chemicals Dryer
1994.0,3564.0,107.0,"blowers, fans",5000.0,53194.0,2428.0,2560000000000.0,711576.5584,142.3153117,0.142315312,Vehicle Manufacturing Oven
2011.0,3826.0,250.0,MRI Coils,3600.0,21285.0,2399.0,2530000000000.0,703077.4973,195.2993048,0.195299305,Chemicals Dryer
2007.0,2821.0,70.0,Polypropylene Compounding,8568.0,30587.0,2395.0,2530000000000.0,701905.2131,81.92171021,0.08192171,Chemicals Dryer
1982.0,3599.0,117.0,SPECIAL MACHINES,5700.0,10614.0,2357.0,2490000000000.0,690768.5124,121.1874583,0.121187458,Chemicals Dryer
1982.0,3599.0,117.0,SPECIAL MACHINES,5700.0,10614.0,2357.0,2490000000000.0,690768.5124,121.1874583,0.121187458,Chemicals Dryer
1982.0,3599.0,117.0,SPECIAL MACHINES,5700.0,10614.0,2357.0,2490000000000.0,690768.5124,121.1874583,0.121187458,Chemicals Dryer
2002.0,3861.0,60.0,Photoreceptors for laser printers and copiers,8568.0,22200.0,2315.0,2440000000000.0,678459.5274,79.18528565,0.079185286,Chemicals Dryer
2011.0,3321.0,20.0,Gray and Ductile Castings,2500.0,26565.0,2225.0,2350000000000.0,652083.1311,260.8332525,0.260833252,Vehicle Manufacturing Oven
1984.0,3321.0,50.0,GRAY IRON CASTINGS,1400.0,12401.0,2180.0,2300000000000.0,638894.933,456.3535236,0.456353524,Vehicle Manufacturing Oven
2010.0,3444.0,35.0,sheet metal products,4769.0,22849.0,2169.0,2290000000000.0,635671.1512,133.2923362,0.133292336,Vehicle Manufacturing Oven
1992.0,2679.0,100.0,FAST FOOD PAPER PACKAGE,7200.0,9531.0,2140.0,2260000000000.0,627172.0902,87.10723475,0.087107235,F&D Boiler
2001.0,3714.0,230.0,Motor Vehicle Parts,2400.0,12702.0,2086.0,2200000000000.0,611346.2524,254.7276052,0.254727605,Vehicle Manufacturing Oven
2006.0,3053.0,130.0,Aluminum and Steel,4400.0,23093.0,2053.0,2170000000000.0,601674.9071,136.7442971,0.136744297,Vehicle Manufacturing Oven
2019.0,3451.0,50.0,Screw Machine Products,6000.0,16252.0,2030.0,2140000000000.0,594934.2724,99.15571207,0.099155712,Chemicals Dryer
1988.0,3443.0,80.0,CUSTOM METAL FABRICATION,4600.0,9082.0,2030.0,2140000000000.0,594934.2724,129.3335375,0.129333537,Vehicle Manufacturing Oven
1988.0,3443.0,80.0,CUSTOM METAL FABRICATION,4600.0,9082.0,2030.0,2140000000000.0,594934.2724,129.3335375,0.129333537,Vehicle Manufacturing Oven
1997.0,3444.0,24.0,Specialty Steel Products,2750.0,10135.0,1990.0,2100000000000.0,583211.4296,212.0768835,0.212076884,Vehicle Manufacturing Oven
1992.0,3651.0,182.0,SOUND SYSTEMS (AUTOS),2160.0,8965.0,1990.0,2100000000000.0,583211.4296,270.0052915,0.270005292,Chemicals Dryer
1985.0,3451.0,95.0,SCREW MACHINE PRODUCTS,6500.0,11422.0,1976.0,2080000000000.0,579108.4347,89.09360533,0.089093605,Chemicals Dryer
1994.0,2522.0,30.0,metal cabinets,3000.0,9853.0,1950.0,2060000000000.0,571488.5868,190.4961956,0.190496196,Vehicle Manufacturing Oven
1989.0,3544.0,76.0,SHEET METAL STAMPING DIE,5300.0,8094.0,1866.0,1970000000000.0,546870.6169,103.1831353,0.103183135,Vehicle Manufacturing Oven
2002.0,3643.0,230.0,Aluminum electrical connectors,4820.0,18147.0,1865.0,1970000000000.0,546577.5459,113.3978311,0.113397831,Vehicle Manufacturing Oven
1999.0,3271.0,7.0,Cinder and concrete blocks,2500.0,9115.0,1859.0,1960000000000.0,544819.1195,217.9276478,0.217927648,Chemicals Dryer
2023.0,2891.0,100.0,Polymer Sealants,6240.0,27157.0,1841.0,1940000000000.0,539543.8402,86.465359,0.086465359,Chemicals Dryer
1993.0,3544.0,153.0,"blades, vanes, blisks, vane disk",8400.0,8185.0,1839.0,1940000000000.0,538957.698,64.16163072,0.064161631,Vehicle Manufacturing Oven
2013.0,3465.0,58.0,Metal Stamping products,4940.0,17831.0,1822.0,1920000000000.0,533975.4899,108.0922044,0.108092204,Vehicle Manufacturing Oven
2007.0,3523.0,25.0,Farm Machinery,2250.0,19944.0,1756.0,1850000000000.0,514632.7992,228.7256885,0.228725689,Vehicle Manufacturing Oven
2007.0,3523.0,25.0,Farm Machinery,2250.0,19944.0,1756.0,1850000000000.0,514632.7992,228.7256885,0.228725689,Vehicle Manufacturing Oven
1998.0,3599.0,100.0,Automotive Parts,6800.0,8518.0,1747.0,1840000000000.0,511995.1596,75.29340582,0.075293406,Vehicle Manufacturing Oven
1999.0,3823.0,230.0,electronic measuring equipment and sensors,3000.0,8312.0,1635.0,1730000000000.0,479171.1997,159.7237332,0.159723733,Vehicle Manufacturing Oven
1998.0,3471.0,48.0,"Quartz Manchining, Grinding, lapping, and polishing",6000.0,7994.0,1631.0,1720000000000.0,477998.9155,79.66648591,0.079666486,Glass Furnace
1998.0,3452.0,57.0,"Botts, nuts, screws, rivets and washers",4500.0,9748.0,1628.0,1720000000000.0,477119.7022,106.0266005,0.1060266,Chemicals Dryer
1992.0,3089.0,175.0,CUSTOM MOLDED PLASTICS,6000.0,7617.0,1622.0,1710000000000.0,475361.2758,79.2268793,0.079226879,Chemicals Dryer
2024.0,8322.0,15.0,Food Services,1456.0,16851.0,1601.0,1690000000000.0,469206.7833,322.2574061,0.322257406,F&D Boiler
2006.0,3724.0,125.0,Aircraft Components,4400.0,18325.0,1600.0,1690000000000.0,468913.7123,106.5712982,0.106571298,Vehicle Manufacturing Oven
2017.0,3087.0,97.0,Food packaging,8760.0,10821.0,1572.0,1660000000000.0,460707.7223,52.59220574,0.052592206,F&D Boiler
2006.0,3544.0,100.0,CNC Machining of Various Materials,7344.0,16797.0,1564.0,1650000000000.0,458363.1537,62.41328346,0.062413283,Chemicals Dryer
2024.0,4941.0,20.0,Treated Drinking Water,8760.0,17304.0,1519.0,1600000000000.0,445174.9556,50.81905886,0.050819059,Ceramics Kiln
2018.0,3561.0,175.0,Pumps,6000.0,14172.0,1485.0,1570000000000.0,435210.5392,72.53508987,0.07253509,Vehicle Manufacturing Oven
2018.0,3561.0,175.0,Pumps,6000.0,14172.0,1485.0,1570000000000.0,435210.5392,72.53508987,0.07253509,Vehicle Manufacturing Oven
1996.0,3452.0,85.0,exhaust system fasteners,3000.0,7138.0,1480.0,1560000000000.0,433745.1839,144.581728,0.144581728,Vehicle Manufacturing Oven
1988.0,3089.0,125.0,PLASTIC PACKAGING,6000.0,7440.0,1472.0,1550000000000.0,431400.6153,71.90010255,0.071900103,Chemicals Dryer
1985.0,3641.0,110.0,ELECTRODE ASSEMBLIES,2400.0,9518.0,1465.0,1550000000000.0,429349.1178,178.8954658,0.178895466,Vehicle Manufacturing Oven
1994.0,3714.0,100.0,motor vehicle body side molding,6000.0,7257.0,1446.0,1530000000000.0,423780.7675,70.63012791,0.070630128,Vehicle Manufacturing Oven
2012.0,3823.0,250.0,"Load, torque, and pressure sensors",6400.0,10978.0,1442.0,1520000000000.0,422608.4832,66.0325755,0.066032575,Vehicle Manufacturing Oven
2020.0,3672.0,126.0,Circuits and Cables,3500.0,10079.0,1436.0,1520000000000.0,420850.0568,120.2428734,0.120242873,Vehicle Manufacturing Oven
2002.0,3569.0,250.0,Robotic Systems,3432.0,12488.0,1431.0,1510000000000.0,419384.7014,122.1983396,0.12219834,Vehicle Manufacturing Oven
2000.0,2752.0,51.0,commercial printed products,6864.0,9280.0,1413.0,1490000000000.0,414109.4222,60.33062677,0.060330627,Chemicals Dryer
2024.0,4952.0,20.0,Wastewater Treatment,8760.0,15201.0,1370.0,1450000000000.0,401507.3661,45.83417422,0.045834174,Chemicals Dryer
2024.0,4952.0,20.0,Wastewater Treatment,8760.0,15201.0,1370.0,1450000000000.0,401507.3661,45.83417422,0.045834174,Chemicals Dryer
2024.0,4952.0,20.0,Wastewater Treatment,8760.0,15201.0,1370.0,1450000000000.0,401507.3661,45.83417422,0.045834174,Chemicals Dryer
1991.0,3493.0,36.0,COMPRESSION SPRINGS,3000.0,6070.0,1368.0,1440000000000.0,400921.224,133.640408,0.133640408,Chemicals Dryer
1999.0,3621.0,125.0,Metal castings for electric motors,3600.0,6573.0,1333.0,1410000000000.0,390663.7365,108.5177046,0.108517705,Vehicle Manufacturing Oven
2022.0,3089.0,90.0,Injection Molding / Glass,4160.0,9380.0,1329.0,1400000000000.0,389491.4523,93.62775295,0.093627753,Glass Furnace
2012.0,3398.0,10.0,Vacuum Impregnation,4500.0,10820.0,1279.0,1350000000000.0,374837.8988,83.29731083,0.083297311,Chemicals Dryer
2012.0,3714.0,150.0,Automotive Transmission Components,5000.0,11708.0,1272.0,1340000000000.0,372786.4013,74.55728025,0.07455728,Vehicle Manufacturing Oven
1993.0,3599.0,38.0,aircraft flight control hardwar,6000.0,4725.0,1261.0,1330000000000.0,369562.6195,61.59376991,0.06159377,Vehicle Manufacturing Oven
2002.0,2541.0,50.0,Pont of purchase display cabinetry,2500.0,8641.0,1256.0,1330000000000.0,368097.2641,147.2389057,0.147238906,Vehicle Manufacturing Oven
2016.0,3829.0,62.0,Metrology Machines,2000.0,8114.0,1229.0,1300000000000.0,360184.3452,180.0921726,0.180092173,Chemicals Dryer
2003.0,3544.0,90.0,Machined parts and systems,5000.0,9860.0,1220.0,1290000000000.0,357546.7056,71.50934112,0.071509341,Chemicals Dryer
1992.0,2221.0,172.0,AUTOMOTIVE CARPETS,4000.0,5606.0,1204.0,1270000000000.0,352857.5685,88.21439212,0.088214392,F&D Boiler
2017.0,3714.0,141.0,"Powertrain, Balance Shaft Components",8400.0,7513.0,1188.0,1250000000000.0,348168.4314,41.44862278,0.041448623,Vehicle Manufacturing Oven
1985.0,3471.0,16.0,INDUSTRIAL COATING,2250.0,5778.0,1051.0,1110000000000.0,308017.6948,136.8967532,0.136896753,Vehicle Manufacturing Oven
2016.0,3089.0,110.0,Electrical Boxes and Enclosures,6000.0,8034.0,1038.0,1100000000000.0,304207.7708,50.70129514,0.050701295,Vehicle Manufacturing Oven
1982.0,3599.0,40.0,CUSTOM METAL FABRICATION,2325.0,3561.0,1029.0,1090000000000.0,301570.1312,129.7075833,0.129707583,Vehicle Manufacturing Oven
1982.0,3599.0,40.0,CUSTOM METAL FABRICATION,2325.0,3561.0,1029.0,1090000000000.0,301570.1312,129.7075833,0.129707583,Vehicle Manufacturing Oven
2015.0,3296.0,170.0,Acoustic and Thermal Insulation,5500.0,7928.0,1002.0,1060000000000.0,293657.2123,53.39222042,0.05339222,Chemicals Dryer
2023.0,3444.0,120.0,Metal Fabrication,6864.0,9205.0,986.0,1040000000000.0,288968.0752,42.09907855,0.042099079,Vehicle Manufacturing Oven
2023.0,3444.0,120.0,Metal Fabrication,6864.0,9205.0,986.0,1040000000000.0,288968.0752,42.09907855,0.042099079,Vehicle Manufacturing Oven
2023.0,3444.0,120.0,Metal Fabrication,6864.0,9205.0,986.0,1040000000000.0,288968.0752,42.09907855,0.042099079,Vehicle Manufacturing Oven
1986.0,3599.0,65.0,PRECISION MACHINING,6000.0,5723.0,979.0,1030000000000.0,286916.5777,47.81942962,0.04781943,Chemicals Dryer
2010.0,2499.0,30.0,Wood products,7488.0,12343.0,941.0,993000000000.0,275779.877,36.8295776,0.036829578,Chemicals Dryer
1992.0,3469.0,66.0,METAL PRODUCTS,4000.0,4604.0,920.0,971000000000.0,269625.3846,67.40634614,0.067406346,Chemicals Dryer
2022.0,3672.0,200.0,Circuits and Cable Harnesses,5000.0,7925.0,896.0,945000000000.0,262591.6789,52.51833577,0.052518336,Vehicle Manufacturing Oven
2000.0,3699.0,85.0,Ultrasonic machining of silicon,6600.0,4952.0,863.0,911000000000.0,252920.3336,38.32126266,0.038321263,Chemicals Dryer
2019.0,3452.0,90.0,Automotive Fasteners,4000.0,7126.0,842.0,888000000000.0,246765.8411,61.69146027,0.06169146,Vehicle Manufacturing Oven
2019.0,3452.0,90.0,Automotive Fasteners,4000.0,7126.0,842.0,888000000000.0,246765.8411,61.69146027,0.06169146,Vehicle Manufacturing Oven
1988.0,3612.0,130.0,POWER SYSTEMS,2080.0,4749.0,839.0,885000000000.0,245886.6279,118.2147249,0.118214725,Chemicals Dryer
1998.0,3566.0,24.0,"Gears, Sprockets, Splines, & Racks",3300.0,4152.0,790.0,833000000000.0,231526.1454,70.15943801,0.070159438,Vehicle Manufacturing Oven
1991.0,3545.0,100.0,DIES FOR BEVERAGE CANS,5500.0,3641.0,761.0,803000000000.0,223027.0844,40.55037898,0.040550379,F&D Boiler
1998.0,3569.0,35.0,Robotic systems for premium casting industry,3150.0,3450.0,714.0,753000000000.0,209252.7441,66.42944257,0.066429443,Vehicle Manufacturing Oven
2013.0,3672.0,85.0,Contract manufacturer primarily circuits and cables,2250.0,6716.0,711.0,750000000000.0,208373.5309,92.61045817,0.092610458,Vehicle Manufacturing Oven
1989.0,3559.0,70.0,CUSTOM MADE MACHINES,4300.0,3163.0,703.0,742000000000.0,206028.9623,47.91371217,0.047913712,Chemicals Dryer
2023.0,3081.0,70.0,Polymers,8112.0,7403.0,702.0,741000000000.0,205735.8913,25.36191953,0.02536192,Chemicals Dryer
1983.0,3069.0,25.0,RUBBER SEALS,2100.0,3206.0,698.0,736000000000.0,204563.607,97.41124142,0.097411241,Vehicle Manufacturing Oven
1995.0,3999.0,50.0,recycled paper and metal,2500.0,3484.0,644.0,679000000000.0,188737.7692,75.49510768,0.075495108,Chemicals Dryer
2023.0,2821.0,7.0,Thermoplastic polymers and resins,2210.0,7338.0,634.0,669000000000.0,185807.0585,84.07559208,0.084075592,Chemicals Dryer
1995.0,3599.0,40.0,"fans, dampers, ac for nuclear plants",3500.0,3538.0,592.0,625000000000.0,173498.0735,49.57087815,0.049570878,Vehicle Manufacturing Oven
1995.0,3589.0,140.0,aqueous degreasing washers,3400.0,3063.0,562.0,593000000000.0,164705.9414,48.44292395,0.048442924,Chemicals Dryer
2012.0,3469.0,45.0,Metal Fabrication,4000.0,4827.0,521.0,550000000000.0,152690.0276,38.17250689,0.038172507,Vehicle Manufacturing Oven
2012.0,3469.0,45.0,Metal Fabrication,4000.0,4827.0,521.0,550000000000.0,152690.0276,38.17250689,0.038172507,Vehicle Manufacturing Oven
2012.0,3469.0,45.0,Metal Fabrication,4000.0,4827.0,521.0,550000000000.0,152690.0276,38.17250689,0.038172507,Vehicle Manufacturing Oven
1999.0,3086.0,110.0,EPS food packaging,8568.0,2653.0,521.0,550000000000.0,152690.0276,17.82096493,0.017820965,F&D Boiler
2008.0,3544.0,12.0,"Tooling for Foundries (Wood, Metal, and Plastic)",2200.0,6543.0,516.0,544000000000.0,151224.6722,68.73848737,0.068738487,Chemicals Dryer
2000.0,3495.0,60.0,precision mechanical springs and formed wire components,4750.0,2470.0,511.0,539000000000.0,149759.3169,31.52827723,0.031528277,Chemicals Dryer
2022.0,3599.0,50.0,Machining,6240.0,3872.0,503.0,531000000000.0,147414.7483,23.62415838,0.023624158,Chemicals Dryer
2023.0,7922.0,9.0,Theatrical Productions,1586.0,6223.0,479.0,505000000000.0,140381.0426,88.51263721,0.088512637,Chemicals Dryer
