Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2022,5,1,4,30,0,0,0,16.6,17.1,984,96.81,230,3.7,0.17
2022,5,1,5,30,0,0,0,16.6,16.8,984,98.53,249,3.3,0.17
2022,5,1,6,30,0,18,18,15.8,16.4,984,96.24,252,2.4,0.17
2022,5,1,7,30,3,87,88,15.2,16.5,985,92.3,241,2.6,0.17
2022,5,1,8,30,151,255,335,14.3,17.5,985,81.42,229,3.6,0.17
2022,5,1,9,30,665,178,632,13.2,19.1,985,68.6,225,4.8,0.17
2022,5,1,10,30,804,166,812,12.3,20.6,984,59.16,227,5.8,0.17
2022,5,1,11,30,765,213,887,12.2,21.6,984,55.08,229,6.3,0.17
2022,5,1,12,30,792,211,931,11.9,22.2,984,52.08,235,6.7,0.17
2022,5,1,13,30,873,150,925,11.5,22.2,984,50.57,243,6.8,0.17
2022,5,1,14,30,854,141,838,11.1,21.9,984,50.38,251,6.8,0.17
2022,5,1,15,30,808,133,700,10.9,21,984,52.44,260,6.5,0.17
2022,5,1,16,30,726,122,521,10.8,19.5,985,57.18,273,5.8,0.17
2022,5,1,17,30,590,102,322,11.1,17.7,986,65.48,285,4.7,0.17
2022,5,1,18,30,244,60,105,11.5,15.7,987,76.17,293,3.6,0.17
2022,5,1,19,30,13,4,4,11.3,14,988,83.82,297,2.9,0.17
2022,5,1,20,30,0,0,0,10.8,12.6,988,88.71,298,2.6,0.17
2022,5,1,21,30,0,0,0,10,11.3,989,91.56,297,2.5,0.17
2022,5,1,22,30,0,0,0,9.1,10.2,989,92.86,292,2.3,0.17
2022,5,1,23,30,0,0,0,8.3,9.1,990,94.99,284,1.8,0.17
2022,5,2,0,30,0,0,0,7.6,8.2,990,96.19,275,1.4,0.17
2022,5,2,1,30,0,0,0,7.1,7.6,990,96.5,264,1.2,0.17
2022,5,2,2,30,0,0,0,6.7,7.3,990,95.97,254,1.1,0.17
2022,5,2,3,30,0,0,0,6.4,7,991,95.92,245,1.2,0.17
2022,5,2,4,30,0,0,0,6.1,6.8,991,95.15,237,1.2,0.17
2022,5,2,5,30,3,1,1,5.8,7.5,991,89.06,232,1.3,0.17
2022,5,2,6,30,340,57,111,6.8,9.7,991,82.07,232,2.1,0.17
2022,5,2,7,30,611,92,307,7.4,12.3,992,72.2,238,3,0.17
2022,5,2,8,30,744,118,513,7.6,14.4,992,63.52,248,3.6,0.17
2022,5,2,9,30,794,147,692,7.9,16,992,58.7,255,4.3,0.17
2022,5,2,10,30,793,187,826,8.3,17.4,992,55.12,261,4.7,0.17
2022,5,2,11,30,789,212,909,8.7,18.4,992,53.14,268,4.6,0.17
2022,5,2,12,30,824,195,946,9,19.2,991,51.77,276,4,0.17
2022,5,2,13,30,844,170,921,9.4,19.8,991,51.2,280,3.5,0.17
2022,5,2,14,30,798,179,832,9.8,20.1,991,51.53,276,3.4,0.17
2022,5,2,15,30,672,203,676,10.2,19.9,991,53.49,274,3.4,0.17
2022,5,2,16,30,318,268,444,10.6,19,991,58.03,281,2.6,0.17
2022,5,2,17,30,49,177,195,11.9,17.7,991,68.94,303,1.3,0.17
2022,5,2,18,30,3,61,62,13.3,16.5,991,81.13,337,0.8,0.17
2022,5,2,19,30,0,3,3,11,15.7,991,73.85,182,0.9,0.17
2022,5,2,20,30,0,0,0,10.8,14.7,991,77.5,8,1,0.17
2022,5,2,21,30,0,0,0,10.9,13.8,991,82.53,10,1.1,0.17
2022,5,2,22,30,0,0,0,10.6,13,991,85.25,28,1.2,0.17
2022,5,2,23,30,0,0,0,10.1,12.5,991,85.23,55,1.5,0.17
2022,5,3,0,30,0,0,0,9.8,12.4,990,84.35,76,2,0.17
2022,5,3,1,30,0,0,0,9.7,12.5,989,83.16,92,2.5,0.17
2022,5,3,2,30,0,0,0,9.9,12.6,988,83.48,106,2.8,0.17
2022,5,3,3,30,0,0,0,10.2,12.7,988,84.98,117,3.3,0.17
2022,5,3,4,30,0,0,0,10.6,12.8,987,86.21,128,4,0.17
2022,5,3,5,30,0,0,0,11,13.1,987,87.3,140,4.4,0.17
2022,5,3,6,30,0,10,10,11.8,13.7,987,88.48,149,4.6,0.17
2022,5,3,7,30,0,28,28,12.8,14.8,986,87.79,159,5,0.17
2022,5,3,8,30,0,24,24,14.2,16.4,985,86.76,169,5.6,0.17
2022,5,3,9,30,1,127,128,16,17.8,984,89.25,174,5.9,0.17
2022,5,3,10,30,110,371,460,17.2,19.2,984,88.23,179,6.1,0.17
2022,5,3,11,30,1,157,158,18.2,20.6,983,86.32,186,6.1,0.17
2022,5,3,12,30,73,392,459,19.2,21.7,983,85.85,194,5.9,0.17
2022,5,3,13,30,192,409,580,19.7,22.2,982,85.74,203,5.8,0.17
2022,5,3,14,30,0,102,102,19.9,22.7,982,84.27,210,5.8,0.17
2022,5,3,15,30,15,201,212,20.2,23.2,981,83.04,217,5.5,0.17
2022,5,3,16,30,105,260,318,20.4,22.8,981,86.26,232,4.9,0.17
2022,5,3,17,30,56,183,204,20.4,21.6,982,93.1,257,4.8,0.17
2022,5,3,18,30,2,28,28,19.5,19.9,983,97.76,279,4.7,0.17
2022,5,3,19,30,2,4,4,17.5,17.7,983,98.56,286,4,0.17
2022,5,3,20,30,0,0,0,15.6,15.9,984,98.18,291,3.5,0.17
2022,5,3,21,30,0,0,0,14.7,14.8,984,99.09,301,3.5,0.17
2022,5,3,22,30,0,0,0,13.9,13.9,985,100,307,3.4,0.17
2022,5,3,23,30,0,0,0,13,13.2,986,98.84,309,3.2,0.17
2022,5,4,0,30,0,0,0,12.1,12.5,986,97.58,311,2.7,0.17
2022,5,4,1,30,0,0,0,11.5,12,987,96.74,316,2.3,0.17
2022,5,4,2,30,0,0,0,11.1,11.7,988,96.37,322,2.1,0.17
2022,5,4,3,30,0,0,0,10.9,11.5,989,96.07,329,2.2,0.17
2022,5,4,4,30,0,0,0,10.6,11.2,989,96.17,336,2.6,0.17
2022,5,4,5,30,0,1,1,10.3,11,990,95.66,342,3,0.17
2022,5,4,6,30,0,10,10,10.1,11,991,94.03,351,3.5,0.17
2022,5,4,7,30,0,34,34,9.7,11.2,991,90.41,179,3.9,0.17
2022,5,4,8,30,0,89,89,9.4,11.7,992,85.66,5,4.1,0.17
2022,5,4,9,30,0,148,148,9.3,12.5,993,80.86,10,4,0.17
2022,5,4,10,30,0,192,192,9.4,13.5,993,76.36,12,3.7,0.17
2022,5,4,11,30,0,195,195,9.8,14.5,994,73.25,12,3.3,0.17
2022,5,4,12,30,0,213,213,10.2,15.4,994,71.22,9,2.9,0.17
2022,5,4,13,30,0,193,193,10.6,16,994,70.31,6,2.7,0.17
2022,5,4,14,30,9,306,313,10.8,16.3,993,70.08,9,2.5,0.17
2022,5,4,15,30,0,211,211,10.9,16.3,993,70.53,21,2.6,0.17
2022,5,4,16,30,0,80,80,11,16.1,993,71.53,35,2.5,0.17
2022,5,4,17,30,3,103,104,11,15.6,993,74.19,43,1.7,0.17
2022,5,4,18,30,0,19,19,11.6,14.6,994,82.03,47,0.9,0.17
2022,5,4,19,30,0,3,3,11.9,13.7,995,88.98,44,0.6,0.17
2022,5,4,20,30,0,0,0,11,13,995,87.64,33,0.7,0.17
2022,5,4,21,30,0,0,0,10.7,12.2,995,90.34,34,0.8,0.17
2022,5,4,22,30,0,0,0,10.3,11.4,995,92.77,55,1.1,0.17
2022,5,4,23,30,0,0,0,9.9,10.6,994,95.14,76,1.6,0.17
2022,5,5,0,30,0,0,0,9.4,10,994,96.21,87,2.1,0.17
2022,5,5,1,30,0,0,0,9.1,9.2,994,99.2,91,1.9,0.17
2022,5,5,2,30,0,0,0,8.1,8.1,994,100,90,1.4,0.17
2022,5,5,3,30,0,0,0,7.5,7.5,994,100,88,1.5,0.17
2022,5,5,4,30,0,0,0,7.5,7.5,994,100,86,1.9,0.17
2022,5,5,5,30,0,1,1,7.7,8.1,993,96.99,85,2.2,0.17
2022,5,5,6,30,0,34,34,7.9,9.8,994,87.95,88,2.5,0.17
2022,5,5,7,30,1,64,64,8.8,12.2,994,79.6,101,2.7,0.17
2022,5,5,8,30,14,157,165,9.7,14.6,994,72.4,111,2.7,0.17
2022,5,5,9,30,3,166,168,10.2,16,993,68.43,110,2.6,0.17
2022,5,5,10,30,3,215,217,10.8,16.7,993,68,107,2.4,0.17
2022,5,5,11,30,5,303,307,11,16.8,992,68.83,106,2.1,0.17
2022,5,5,12,30,1,218,219,11.2,16.7,991,70.05,98,2.2,0.17
2022,5,5,13,30,1,199,200,11.4,16.5,990,71.97,91,2.9,0.17
2022,5,5,14,30,1,141,142,11.7,16.5,989,73.12,93,3.8,0.17
2022,5,5,15,30,1,99,100,11.9,16.8,987,72.69,105,4.5,0.17
2022,5,5,16,30,1,108,109,12.3,16.8,987,74.7,116,4.1,0.17
2022,5,5,17,30,1,65,65,12.6,16,987,80.51,114,2.8,0.17
2022,5,5,18,30,0,24,24,13.2,15,987,89.18,101,2.1,0.17
2022,5,5,19,30,0,2,2,13.2,14.3,986,92.88,87,2.2,0.17
2022,5,5,20,30,0,0,0,13.1,13.9,986,94.88,78,3,0.17
2022,5,5,21,30,0,0,0,13,13.6,985,96.19,76,3.7,0.17
2022,5,5,22,30,0,0,0,12.8,13.4,984,96.36,82,3.8,0.17
2022,5,5,23,30,0,0,0,12.7,13.3,984,96.17,89,3.5,0.17
2022,5,6,0,30,0,0,0,12.6,13.2,983,96.13,93,3.2,0.17
2022,5,6,1,30,0,0,0,12.5,13,982,96.6,91,3,0.17
2022,5,6,2,30,0,0,0,12.3,12.7,981,97.4,83,2.9,0.17
2022,5,6,3,30,0,0,0,12,12.4,981,97.51,74,2.5,0.17
2022,5,6,4,30,0,0,0,11.7,12.1,981,97.41,70,2.1,0.17
2022,5,6,5,30,0,1,1,11.6,12.3,980,95.27,71,2,0.17
2022,5,6,6,30,0,24,24,11.9,13.1,980,92.59,75,1.9,0.17
2022,5,6,7,30,4,66,67,12.7,14.6,980,88.51,71,1.6,0.17
2022,5,6,8,30,39,218,239,14,16.5,979,85.25,62,1.6,0.17
2022,5,6,9,30,65,304,349,14.8,17.8,979,82.36,60,1.5,0.17
2022,5,6,10,30,0,215,215,15,18.7,978,78.91,62,1.6,0.17
2022,5,6,11,30,5,233,237,15.2,19.4,977,76.64,63,1.8,0.17
2022,5,6,12,30,1,245,246,15.3,19.4,976,77.36,62,1.8,0.17
2022,5,6,13,30,2,212,214,15.4,19.1,976,79.37,60,1.5,0.17
2022,5,6,14,30,8,260,267,15.6,18.8,976,81.57,48,1.7,0.17
2022,5,6,15,30,0,84,84,15.5,18.3,975,83.84,34,2.9,0.17
2022,5,6,16,30,0,51,51,15.5,17.4,974,88.87,29,4.2,0.17
2022,5,6,17,30,0,15,15,15.2,16.2,975,93.64,31,4.5,0.17
2022,5,6,18,30,0,13,13,14.4,14.9,975,96.7,32,4.2,0.17
2022,5,6,19,30,0,2,2,13.4,13.6,976,98.4,26,4.4,0.17
2022,5,6,20,30,0,0,0,12.2,12.4,976,98.73,24,4.8,0.17
2022,5,6,21,30,0,0,0,11,11.5,976,96.9,25,4.8,0.17
2022,5,6,22,30,0,0,0,10.1,10.8,976,95.56,25,4.6,0.17
2022,5,6,23,30,0,0,0,9.6,10.5,977,94.25,23,4.4,0.17
2022,5,7,0,30,0,0,0,9.4,10.3,977,94.41,19,4.3,0.17
2022,5,7,1,30,0,0,0,9.4,10.2,977,94.65,18,4.4,0.17
2022,5,7,2,30,0,0,0,9.3,10.3,977,93.58,21,4.7,0.17
2022,5,7,3,30,0,0,0,9.3,10.3,978,93.71,22,4.8,0.17
2022,5,7,4,30,0,0,0,9.3,10.3,979,93.6,23,4.9,0.17
2022,5,7,5,30,0,1,1,9.2,10.2,979,93.46,24,5,0.17
2022,5,7,6,30,0,34,34,9,10.3,980,91.52,25,5.3,0.17
2022,5,7,7,30,0,27,27,8.7,11.1,981,85.19,27,5.7,0.17
2022,5,7,8,30,23,148,161,8.8,12.8,981,76.52,33,6.2,0.17
2022,5,7,9,30,40,279,307,9.3,14.6,982,70.68,39,6.6,0.17
2022,5,7,10,30,18,287,302,9.7,15.6,982,67.9,42,6.6,0.17
2022,5,7,11,30,3,240,243,10,16.2,983,66.56,43,6.5,0.17
2022,5,7,12,30,1,266,267,10.1,16.7,983,65.09,44,6.3,0.17
2022,5,7,13,30,0,181,181,10.2,17,984,64.19,43,6.1,0.17
2022,5,7,14,30,26,267,289,10.2,17.2,984,63.63,43,5.9,0.17
2022,5,7,15,30,10,161,168,10.2,16.9,985,64.63,42,5.7,0.17
2022,5,7,16,30,0,125,125,9.9,16.3,985,65.95,43,5.3,0.17
2022,5,7,17,30,0,33,33,9.6,15.4,985,68.35,44,4.7,0.17
2022,5,7,18,30,2,56,56,9.4,13.7,986,75.33,44,3.6,0.17
2022,5,7,19,30,0,4,4,9,11.7,987,83.41,42,2.9,0.17
2022,5,7,20,30,0,0,0,8,10.1,987,86.7,42,2.8,0.17
2022,5,7,21,30,0,0,0,6.9,8.9,988,86.99,45,2.7,0.17
2022,5,7,22,30,0,0,0,5.8,7.8,988,87.03,51,2.7,0.17
2022,5,7,23,30,0,0,0,5.2,7.1,989,87.73,60,2.6,0.17
2022,5,8,0,30,0,0,0,5.2,6.6,989,91.07,71,2.4,0.17
2022,5,8,1,30,0,0,0,5.6,6.3,989,95.22,81,2.3,0.17
2022,5,8,2,30,0,0,0,5.9,5.9,989,100,87,2.2,0.17
2022,5,8,3,30,0,0,0,5.6,5.6,990,100,89,2.1,0.17
2022,5,8,4,30,0,0,0,5.2,5.2,990,100,89,2.1,0.17
2022,5,8,5,30,25,5,5,5.4,5.8,991,97.55,90,2.4,0.17
2022,5,8,6,30,466,55,139,5.5,7.8,991,85.15,95,3.2,0.17
2022,5,8,7,30,707,82,343,5.4,10.1,992,72.71,103,3.9,0.17
2022,5,8,8,30,828,99,552,5.2,12.3,992,62.03,108,4.4,0.17
2022,5,8,9,30,898,109,738,5.7,14.3,991,56.34,107,4.6,0.17
2022,5,8,10,30,938,115,884,6.1,15.9,991,52.28,104,4.4,0.17
2022,5,8,11,30,954,119,974,6.5,17.3,991,49.05,100,4,0.17
2022,5,8,12,30,959,121,1007,6.9,18.3,991,47.29,98,3.7,0.17
2022,5,8,13,30,946,122,975,7.2,19,990,46.29,98,3.6,0.17
2022,5,8,14,30,505,304,723,7.5,19.2,990,46.51,100,3.6,0.17
2022,5,8,15,30,479,273,616,7.6,18.9,989,47.89,102,3.6,0.17
2022,5,8,16,30,633,178,536,7.8,17.9,989,51.72,101,3,0.17
2022,5,8,17,30,88,211,245,9.3,16.3,989,63.32,98,2.1,0.17
2022,5,8,18,30,8,57,59,10.9,14.5,990,79.23,98,1.8,0.17
2022,5,8,19,30,10,8,8,9.7,13.1,990,79.93,102,2.2,0.17
2022,5,8,20,30,0,0,0,8.7,12.2,990,79.27,109,2.4,0.17
2022,5,8,21,30,0,0,0,8.1,11.2,990,81.14,115,2.4,0.17
2022,5,8,22,30,0,0,0,7.6,10.3,990,83.49,118,2.3,0.17
2022,5,8,23,30,0,0,0,7.3,9.7,991,85.2,120,2.2,0.17
2022,5,9,0,30,0,0,0,7.1,9.3,991,86.3,122,2.2,0.17
2022,5,9,1,30,0,0,0,6.9,9,991,86.72,123,2.2,0.17
2022,5,9,2,30,0,0,0,6.8,8.8,991,87.42,124,2.4,0.17
2022,5,9,3,30,0,0,0,7,8.8,992,88.39,126,2.5,0.17
2022,5,9,4,30,0,0,0,7.3,8.7,992,90.96,128,2.5,0.17
2022,5,9,5,30,17,5,5,7.7,9.3,993,90,129,3,0.17
2022,5,9,6,30,385,61,131,8.7,11.1,993,85.12,130,3.6,0.17
2022,5,9,7,30,625,91,324,10,13.6,994,78.95,134,4,0.17
2022,5,9,8,30,758,110,527,11.6,16.5,994,72.74,144,4.3,0.17
2022,5,9,9,30,834,122,708,12.5,18.9,994,66.26,151,4.7,0.17
2022,5,9,10,30,877,129,850,12.7,20.5,994,61.06,152,4.9,0.17
2022,5,9,11,30,899,133,940,13.2,21.6,993,58.72,151,4.9,0.17
2022,5,9,12,30,913,130,975,13.6,22.5,993,57.24,150,4.9,0.17
2022,5,9,13,30,912,123,947,14,23.1,993,56.45,147,4.9,0.17
2022,5,9,14,30,895,118,863,14.1,23.3,992,56.25,145,4.9,0.17
2022,5,9,15,30,858,109,725,14.1,23.1,992,56.88,143,4.7,0.17
2022,5,9,16,30,797,97,550,13.9,22.6,992,58,142,4.3,0.17
2022,5,9,17,30,691,80,352,14.2,21.2,992,64.41,141,3.5,0.17
2022,5,9,18,30,488,55,155,15.1,18.7,992,79.66,140,2.8,0.17
2022,5,9,19,30,74,12,13,13.9,16.6,992,83.9,139,2.7,0.17
2022,5,9,20,30,0,0,0,12.8,15.7,993,82.65,138,2.9,0.17
2022,5,9,21,30,0,0,0,12,15,993,82.08,139,3,0.17
2022,5,9,22,30,0,0,0,11.4,14.3,993,82.76,144,2.9,0.17
2022,5,9,23,30,0,0,0,11.1,13.5,993,85.19,148,2.6,0.17
2022,5,10,0,30,0,0,0,10.7,12.8,993,87.22,151,2.4,0.17
2022,5,10,1,30,0,0,0,10.4,12.3,994,88.35,152,2.2,0.17
2022,5,10,2,30,0,0,0,10.3,12.1,994,88.55,151,2.3,0.17
2022,5,10,3,30,0,0,0,10.2,12,995,89,149,2.4,0.17
2022,5,10,4,30,0,0,0,10.2,11.9,995,89.51,148,2.5,0.17
2022,5,10,5,30,17,5,5,10.3,12.4,996,86.93,148,3,0.17
2022,5,10,6,30,336,63,125,10.7,13.7,996,82.35,147,3.5,0.17
2022,5,10,7,30,560,100,310,11.8,15.9,996,76.57,150,3.4,0.17
2022,5,10,8,30,685,124,502,13.7,18.9,996,71.9,159,3.5,0.17
2022,5,10,9,30,632,204,650,15.7,22,996,67.52,171,3.8,0.17
2022,5,10,10,30,535,287,728,17.4,24.3,996,65.28,176,3.9,0.17
2022,5,10,11,30,477,344,773,18.3,25.8,995,63.33,176,3.8,0.17
2022,5,10,12,30,673,256,880,19,26.7,995,62.75,175,3.7,0.17
2022,5,10,13,30,817,169,908,19.6,27.1,995,63.39,174,3.4,0.17
2022,5,10,14,30,797,160,825,19.9,27.4,994,63.73,171,2.9,0.17
2022,5,10,15,30,752,149,691,20.2,27.4,994,64.77,165,2.4,0.17
2022,5,10,16,30,674,136,520,20.4,26.9,994,67.41,156,2,0.17
2022,5,10,17,30,556,110,330,20.9,25.7,994,74.78,149,1.7,0.17
2022,5,10,18,30,145,85,115,21.5,23.6,995,88.27,148,1.5,0.17
2022,5,10,19,30,41,11,12,20,21.6,995,90.48,151,1.6,0.17
2022,5,10,20,30,0,0,0,18.8,20.7,995,88.85,155,1.8,0.17
2022,5,10,21,30,0,0,0,18.1,20,995,88.88,159,1.9,0.17
2022,5,10,22,30,0,0,0,17.5,19.2,995,90.04,164,1.8,0.17
2022,5,10,23,30,0,0,0,17,18.5,995,91,167,1.6,0.17
2022,5,11,0,30,0,0,0,16.5,17.8,995,91.87,165,1.4,0.17
2022,5,11,1,30,0,0,0,15.9,17.2,995,91.95,161,1.4,0.17
2022,5,11,2,30,0,0,0,15.2,16.5,995,91.87,157,1.4,0.17
2022,5,11,3,30,0,0,0,14.4,15.8,995,91.34,157,1.5,0.17
2022,5,11,4,30,0,0,0,13.6,15.2,995,90.23,155,1.4,0.17
2022,5,11,5,30,26,7,7,13,15.5,996,85.3,154,1.5,0.17
2022,5,11,6,30,343,64,129,13.3,16.9,996,79.23,154,2.1,0.17
2022,5,11,7,30,254,159,255,13,18.6,996,69.84,153,2.1,0.17
2022,5,11,8,30,47,262,288,14.8,21.3,997,66.52,146,1.7,0.17
2022,5,11,9,30,20,281,295,17.3,24.7,997,63.42,122,1.5,0.17
2022,5,11,10,30,410,333,671,18.2,27.1,997,58.35,99,1.9,0.17
2022,5,11,11,30,114,476,579,18.4,28,996,56.09,96,2.4,0.17
2022,5,11,12,30,186,528,701,18.2,28.4,996,53.85,97,2.5,0.17
2022,5,11,13,30,756,208,893,17.6,28.5,996,51.56,94,2.6,0.17
2022,5,11,14,30,449,357,732,16.7,28.4,995,49.21,89,2.6,0.17
2022,5,11,15,30,473,287,629,15.8,27.9,995,47.69,87,2.6,0.17
2022,5,11,16,30,375,246,461,15.4,27.1,995,48.81,91,2.5,0.17
2022,5,11,17,30,312,176,300,14.3,25.2,995,50.95,96,2,0.17
2022,5,11,18,30,324,74,142,17,22.2,995,72.6,103,1.5,0.17
2022,5,11,19,30,30,10,11,15.6,19.7,995,77.35,109,1.5,0.17
2022,5,11,20,30,0,0,0,14,18.4,995,75.76,113,1.5,0.17
2022,5,11,21,30,0,0,0,13.2,17.4,995,76.49,116,1.5,0.17
2022,5,11,22,30,0,0,0,12.5,16.4,995,77.92,117,1.5,0.17
2022,5,11,23,30,0,0,0,11.9,15.5,995,78.94,117,1.5,0.17
2022,5,12,0,30,0,0,0,11.2,14.6,995,80.03,117,1.5,0.17
2022,5,12,1,30,0,0,0,10.6,13.9,995,80.59,115,1.5,0.17
2022,5,12,2,30,0,0,0,10.2,13.3,995,81.39,112,1.5,0.17
2022,5,12,3,30,0,0,0,9.9,12.7,995,83.1,111,1.6,0.17
2022,5,12,4,30,0,0,0,9.8,12.2,996,85.25,111,1.7,0.17
2022,5,12,5,30,16,6,6,9.8,12.9,996,81.5,112,1.9,0.17
2022,5,12,6,30,397,61,137,11.1,14.9,996,77.78,113,2.5,0.17
2022,5,12,7,30,705,78,346,11.7,17.2,996,70.14,112,2.7,0.17
2022,5,12,8,30,830,91,553,13.6,20.1,996,66.2,112,2.5,0.17
2022,5,12,9,30,758,169,707,15.1,23.2,996,60.43,120,2.9,0.17
2022,5,12,10,30,911,116,870,13.4,25.3,995,47.69,126,3.5,0.17
2022,5,12,11,30,925,122,957,13,26.3,995,43.76,125,3.6,0.17
2022,5,12,12,30,913,131,980,13.9,26.9,994,44.7,123,3.6,0.17
2022,5,12,13,30,883,141,943,14.7,27.2,994,46.43,120,3.5,0.17
2022,5,12,14,30,822,152,841,15.1,27.2,993,47.44,118,3.5,0.17
2022,5,12,15,30,815,126,716,15.1,26.9,993,48.29,116,3.4,0.17
2022,5,12,16,30,699,131,533,15.1,26,993,51.07,115,3,0.17
2022,5,12,17,30,523,124,333,16.4,24.4,992,60.92,115,2.3,0.17
2022,5,12,18,30,474,58,159,18.2,21.8,992,79.91,117,1.7,0.17
2022,5,12,19,30,85,13,15,16.8,19.7,992,83.43,120,1.6,0.16
2022,5,12,20,30,0,0,0,15.6,18.6,993,82.93,124,1.7,0.16
2022,5,12,21,30,0,0,0,14.8,17.8,993,82.7,128,1.8,0.16
2022,5,12,22,30,0,0,0,14.5,17.4,993,82.85,129,1.8,0.16
2022,5,12,23,30,0,0,0,14.6,17.2,992,84.56,130,2,0.16
2022,5,13,0,30,0,0,0,15,17.1,992,87.46,131,2.2,0.16
2022,5,13,1,30,0,0,0,15.5,17,992,91.14,136,2.6,0.16
2022,5,13,2,30,0,0,0,15.9,16.7,992,95.01,143,2.8,0.16
2022,5,13,3,30,0,0,0,15.9,16.1,993,98.94,147,2.6,0.16
2022,5,13,4,30,0,0,0,15.6,15.6,993,100,147,2.4,0.16
2022,5,13,5,30,61,8,9,15.7,16.1,993,97.71,144,2.7,0.16
2022,5,13,6,30,481,51,144,16.1,17.8,993,89.7,140,3.2,0.16
2022,5,13,7,30,689,73,336,16.9,20,993,82.12,146,3.5,0.16
2022,5,13,8,30,799,86,532,17,22.1,993,73.05,156,3.7,0.16
2022,5,13,9,30,855,98,706,17,23.7,993,66.29,155,3.5,0.16
2022,5,13,10,30,885,108,842,17.2,25,992,61.85,150,3.3,0.16
2022,5,13,11,30,908,111,932,17.4,26,992,59.2,145,3.2,0.16
2022,5,13,12,30,902,119,959,17.7,26.7,991,57.69,143,3,0.16
2022,5,13,13,30,879,128,928,17.9,27.1,991,57.03,140,2.9,0.16
2022,5,13,14,30,830,140,837,18,27.3,990,56.77,138,2.8,0.16
2022,5,13,15,30,522,238,617,18.1,27.1,990,57.79,136,2.7,0.16
2022,5,13,16,30,366,215,426,18.2,26.6,990,59.99,134,2.4,0.16
2022,5,13,17,30,314,164,290,18.6,25.4,989,66.08,134,2,0.16
2022,5,13,18,30,74,105,121,19.8,23.2,989,80.99,135,1.5,0.16
2022,5,13,19,30,1,12,12,19,21,989,88.37,138,1.4,0.17
2022,5,13,20,30,0,0,0,17.8,20,989,86.95,143,1.5,0.17
2022,5,13,21,30,0,0,0,17.3,19.3,989,88.11,151,1.6,0.17
2022,5,13,22,30,0,0,0,17,18.6,989,90.36,159,1.7,0.17
2022,5,13,23,30,0,0,0,16.9,18,989,93,168,1.6,0.17
2022,5,14,0,30,0,0,0,16.7,17.5,989,95.1,177,1.5,0.17
2022,5,14,1,30,0,0,0,16.7,17,989,98,186,1.4,0.17
2022,5,14,2,30,0,0,0,16.5,16.5,988,100,192,1.2,0.17
2022,5,14,3,30,0,0,0,16,16,988,100,194,1.1,0.17
2022,5,14,4,30,0,0,0,15.6,15.6,988,100,192,1,0.17
2022,5,14,5,30,0,5,5,16.5,16.5,989,99.71,188,1.2,0.17
2022,5,14,6,30,171,87,121,17,18.4,989,91.8,182,1.7,0.17
2022,5,14,7,30,635,86,330,17.8,20.4,989,84.97,174,1.7,0.17
2022,5,14,8,30,748,104,524,18.8,23.2,989,76.52,174,1.1,0.17
2022,5,14,9,30,811,120,698,17.6,25.5,988,61.8,160,0.9,0.17
2022,5,14,10,30,810,149,822,17.2,26.6,988,56.34,142,1.2,0.17
2022,5,14,11,30,513,278,743,17.5,27.2,987,55.29,149,1.4,0.17
2022,5,14,12,30,495,332,794,17.7,27.6,987,54.71,172,1.3,0.17
2022,5,14,13,30,319,380,671,17.7,27.7,987,54.62,209,1.1,0.17
2022,5,14,14,30,377,321,638,17.7,27.5,986,55.16,249,1.1,0.17
2022,5,14,15,30,325,296,532,18.2,26.6,986,60.05,279,1.1,0.17
2022,5,14,16,30,179,253,357,18.4,25.3,986,65.52,297,1.3,0.17
2022,5,14,17,30,197,117,197,18.8,23.9,986,73.05,309,1,0.17
2022,5,14,18,30,1,34,34,20.5,22.4,987,88.93,319,0.7,0.17
2022,5,14,19,30,0,6,6,19.4,21,987,90.7,329,0.7,0.17
2022,5,14,20,30,0,0,0,18.8,20.1,987,92.13,338,0.7,0.17
2022,5,14,21,30,0,0,0,18.5,19.4,987,94.56,335,0.7,0.17
2022,5,14,22,30,0,0,0,18.1,18.9,987,95.16,309,0.7,0.17
2022,5,14,23,30,0,0,0,17.7,18.2,987,97,284,0.8,0.17
2022,5,15,0,30,0,0,0,17.4,17.5,986,99.3,283,0.9,0.17
2022,5,15,1,30,0,0,0,17,17,986,100,289,0.9,0.17
2022,5,15,2,30,0,0,0,16.5,16.5,986,100,291,0.9,0.17
2022,5,15,3,30,0,0,0,16,16,986,100,290,0.9,0.17
2022,5,15,4,30,0,0,0,15.5,15.5,987,100,290,0.9,0.17
2022,5,15,5,30,0,5,5,15.5,16.1,987,96.39,291,1,0.17
2022,5,15,6,30,14,81,84,16.4,17.5,988,93.29,290,1.3,0.17
2022,5,15,7,30,621,93,333,17.2,19.5,988,86.37,289,1.3,0.17
2022,5,15,8,30,591,163,496,17.1,22.1,988,73.21,299,1.2,0.17
2022,5,15,9,30,822,120,708,16,24.2,988,60.04,323,0.9,0.17
2022,5,15,10,30,874,122,850,15.6,25.9,987,52.96,176,0.5,0.17
2022,5,15,11,30,895,127,939,15.5,27.1,987,48.99,168,0.5,0.17
2022,5,15,12,30,900,129,970,15.3,28,986,45.97,310,0.7,0.17
2022,5,15,13,30,894,127,943,15.1,28.4,985,44.49,299,0.8,0.17
